	AI_Prov_Name	File_Date	File_Count	Group_Count	Ethnicity	IEP	LEP	Gender	Ven_Stud_ID	Grade	Stud_Test_ID	Score_Flag	Item_ID	Item_Response	Final_Score	Data_Point	Read1_Date	Read1_ID	Read1_Score	Read1_Cond	Read2_Date	Read2_ID	Read2_Score	Read2_Cond	Read3_Date	Read3_ID	Read3_Score	Read3_Cond	Read5_Date	Read5_ID	Read5_Score	Read5_Cond	Alert_Code	Alert_ReaderID
208	AI-XC	20131002135808	1500	1500	H	N	Y	F	707810	5	10219314	Y	53299	6.059 is less than 6.070	1		20130812130839	1663	1		20130812130846	1271	1											
209	AI-XC	20131002135808	1500	1500	W	N	N	F	707932	5	10219316	Y	53299	I think that 6.059 is smaller then 6.040, because after the 0. 40 thousandth is higher than 59 thousandth.	0		20130812130838	1348	0		20130812130845	1663	0											
210	AI-XC	20131002135808	1500	1500	H	N	Y	F	708097	5	10219318	Y	53299	i used a bigger number, so it could be correct	0		20130812130819	1348	0		20130812130830	1663	0											
211	AI-XC	20131002135808	1500	1500	H	N	N	M	708181	5	10219320	Y	53299	if 6.059 is smaller than 6.0?0 6.0?0 could equal 6.060	0		20130812130826	1663	1		20130812130842	1335	0		20130816150853	1063	0							
212	AI-XC	20131002135808	1500	1500	W	N	N	F	708184	5	10219322	Y	53299	You need a number that is biger than 5 or 9.	0		20130812130834	1271	0		20130812130800	1348	0											
213	AI-XC	20131002135808	1500	1500	W	N	N	M	708194	5	10219324	Y	53299	that is incorect becaus6.059 is greater than 6.0	0		20130812130806	1335	0		20130812130813	1663	0											
214	AI-XC	20131002135808	1500	1500	H			M	708210	5	10219326	Y	53299	the answer might be 6.060	0		20130812130858	1663	0		20130812130817	1348	0											
215	AI-XC	20131002135808	1500	1500	A	N	N	F	708277	5	10219328	Y	53299	The missing number can be anything above the number 6.	0		20130812130801	1271	0		20130812130830	1335	0											
216	AI-XC	20131002135808	1500	1500	H	N	Y	M	708335	5	10219330	Y	53299	6.060 IS GREATER THAN 6.059 BECAUSE 60 IS GREATER THAN 59.	1		20130812130854	1663	1		20130812130800	1335	1											
217	AI-XC	20131002135808	1500	1500	NR			F	708346	5	10219332	Y	53299	This is the correct answer because 60 is one more than 59 and it shows 6.059<6.0?0 and that question mark might be 6 which makes 6.060 larger than 6.059	1		20130812130855	1335	1		20130812130807	1663	1											
218	AI-XC	20131002135808	1500	1500	NR	N	N	M	708348	5	10219334	Y	53299	It is wrong cause 6.059 is bigger that 6.0?0	0		20130812130852	1271	0		20130812130858	1348	0											
219	AI-XC	20131002135808	1500	1500	H	N	Y	F	708403	5	10219336	Y	53299	The comparison can be correct and incorrect based on the number you put in the ten's place.	0		20130812130842	1335	0		20130812130849	1663	0											
220	AI-XC	20131002135808	1500	1500	NR			M	708524	5	10219338	Y	53299	"I got my anwser by thinking ""whats greater than 59? 60"	1		20130812130836	1335	1		20130812130843	1663	1											
221	AI-XC	20131002135808	1500	1500	W	N	N	M	708553	5	10219339	Y	53299	the 6 could go there beacuse 6.059 is rounded to 6.060	0		20130812130831	1335	1		20130812130852	1348	0		20130816150806	1063	0							
222	AI-XC	20131002135808	1500	1500	W	N	N	M	708631	5	10219341	Y	53299	In fractions the biggest number is the smallest. So that is why 6.059 eats 6.0?0	0		20130812130823	1335	0		20130812130840	1348	0											
223	AI-XC	20131002135808	1500	1500	W			F	708653	5	10219343	Y	53299	6.0?0 is greater than 6.059 because i changed ? to a 9 and that would make 6.090 wich is a larger number than 6.059	1		20130812130819	1271	1		20130812130828	1348	1											
224	AI-XC	20131002135808	1500	1500	W			F	708655	5	10219345	Y	53299	i think that 6.059<6.0?0 is 6.059<6.050 because that is what im pretty sure it is	0		20130812130817	1335	0		20130812130845	1271	0											
225	AI-XC	20131002135808	1500	1500	NR			M	708689	5	10219347	Y	53299	I DONT KNOW	N		20130812130805	1335		N	20130812130819	1348		N					20130815110832	1335		N		
226	AI-XC	20131002135808	1500	1500	H	N	Y	M	708775	5	10219349	Y	53299	6.059 is lessthen 6.070	1		20130812130838	1663	1		20130812130848	1335	1											
227	AI-XC	20131002135808	1500	1500	H	N	N	M	708784	5	10219351	Y	53299	6.059<6.060	1		20130812130856	1335	1		20130812130808	1271	1											
228	AI-XC	20131002135808	1500	1500	H	N	Y	F	708798	5	10219353	Y	53299	The answer is the number 6 . I got this answer by rounding 6.059 the  5 in the hundreds place ,  looked to the right of the 5 and found the number 9 . Since the 9 is bigger than 4 ,the 5 turns into a 6,which equals 6.060	1		20130812130826	1663	1		20130812130858	1271	1											
229	AI-XC	20131002135808	1500	1500	H	N	Y	M	708865	5	10219355	Y	53299	i chose one because six and fithy-nine thousandths is smaller than six and one tenths	0		20130812130818	1271	0		20130812130853	1335	0											
230	AI-XC	20131002135808	1500	1500	W	N	N	F	708943	5	10219357	Y	53299	It is greater than because 6.059 is bigger than 6.040.	0		20130812130854	1256	0		20130812130802	1271	0											
231	AI-XC	20131002135808	1500	1500	W	N	N	F	719574	5	10219359	Y	53299	6.059<6.0?0 The second decimal needs to be bigger than the first onebecause thats what the sign says so you need to change the ? to a # bigger than 5	1		20130812130852	1271	1		20130812130821	1256	1											
232	AI-XC	20131002135808	1500	1500	NR			M	719661	5	10219361	Y	53299	I chose six because the first two didgets are the same, so, I looked at the next didget of the first number. It was five, so I needed a number greater than five, so I chose six.	1		20130812130817	1663	1		20130812130828	1271	1											
233	AI-XC	20131002135808	1500	1500	W			F	720642	5	10219363	Y	53299	I think that the number with the question mark should change to 6.060 because this number is supposed to be bigger and 6.060 is bigger than 6.059.	1		20130812130844	1256	1		20130812130858	1271	1											
234	AI-XC	20131002135808	1500	1500	A	N	Y	M	720804	5	10219365	Y	53299	the right anwser is 6 because it makes the comparison true	0		20130812130807	1348	0		20130812130812	1271	0											
235	AI-XC	20131002135808	1500	1500	W	N	N	F	720956	5	10219367	Y	53299	i chose the first one becuse on the seccond one you dont know what the mistary number could be	0		20130812130813	1348	0		20130812130831	1256	0											
236	AI-XC	20131002135808	1500	1500	W	N		M	721271	5	10219369	Y	53299	because all you do is put a diget over 5	1		20130812130809	1348	0		20130812130842	1271	1		20130816150819	1063	1							
237	AI-XC	20131002135808	1500	1500	NR			F	721498	5	10219371	Y	53299	I chose 60 as my answer because, the first number is 6.059 and the other number was, 6.0?0 so, if i put a 6 where the question mark is, it will be bigger than 6.059.	1		20130812130804	1348	1		20130812130831	1271	1											
238	AI-XC	20131002135808	1500	1500	W	N	N	M	721834	5	10219373	Y	53299	6.060 is grater than 6.059	1		20130812130858	1348	1		20130812130825	1271	1											
239	AI-XC	20131002135808	1500	1500	W		N	M	722091	5	10219375	Y	53299	If you look at the mark at the middle of the problem it shows the numder to the right is bigger then the numder on th left.	0		20130812130811	1271	0		20130812130825	1256	0											
240	AI-XC	20131002135808	1500	1500	W		N	F	722093	5	10219377	Y	53299	Since the problem is 6.059 < 6.0?0 any number 6  through 9 would work because that  would make  6.060, 6.070, 6.080,6.090. So, any of those would work.	1		20130812130836	1348	1		20130812130821	1271	1											
241	AI-XC	20131002135808	1500	1500	W	N	N	F	722167	5	10219379	Y	53299	I think the question mark should be six because when the outer part is facing a number it means that number is larger. So the the six makes the number 6.060 which is greater than 6.059 because 60 is greater than 59.	1		20130812130831	1271	1		20130812130813	1256	1											
242	AI-XC	20131002135808	1500	1500	W	N	N	M	722229	5	10219381	Y	53299	I marked 6 because there is a zero and I know 60 is more then 59 so 6.060 is more then 6.659.	1		20130812130824	1348	1		20130812130832	1663	1											
243	AI-XC	20131002135808	1500	1500	W	N	N	M	722386	5	10219383	Y	53299	when you add the six in the part it makes 60 wich is one more higher then 59.	1		20130812130831	1256	1		20130812130839	1348	1											
244	AI-XC	20131002135808	1500	1500	W	N	N	M	722421	5	10219385	Y	53299	6.060 is bigger than 6.095.	0		20130812130819	1271	0		20130812130830	1348	0											
245	AI-XC	20131002135808	1500	1500	NR	Y		M	722663	5	10219387	Y	53299	This comletes the comparison because 9 is bigger than 5.	1		20130812130813	1348	1		20130812130830	1663	1											
246	AI-XC	20131002135808	1500	1500	W	N	N	F	722692	5	10219389	Y	53299	6 is the correct answer because the symbol is the greater symbol and 6.060 is more than 6.059	1		20130812130808	1256	1		20130812130819	1663	1											
247	AI-XC	20131002135808	1500	1500	W	N	N	F	722731	5	10219391	Y	53299	because if the problem shows that this number is greater then the other number then you must put a number that is higher then the other number that is in the same place but in a diffrent number.	0		20130812130855	1256	0		20130812130807	1348	0											
248	AI-XC	20131002135808	1500	1500	NR			F	722738	5	10219393	Y	53299	It is greater.	0		20130812130831	1256	0		20130812130858	1348	0											
249	AI-XC	20131002135808	1500	1500	W	N	N	F	723177	5	10219395	Y	53299	this is wrong because 6.0 is less than 6.059	0		20130812130817	1256	0		20130812130808	1271	0											
250	AI-XC	20131002135808	1500	1500	B	N		M	723185	5	10219397	Y	53299	IT IS BIGGER BECAUSE THERE IS A MYSTER NUBER	0		20130812130802	1256	0		20130812130854	1348	0											
251	AI-XC	20131002135808	1500	1500	W	N	N	F	723201	5	10219399	Y	53299	I knew this because theres only a 5 in the hundredths place, so if I put a 6 there it would be bigger than the 5.	1		20130812120830	1256	1		20130812130850	1348	1											
252	AI-XC	20131002135808	1500	1500	W	N	N	M	723268	5	10219401	Y	53299	if the 6 is the ? then the answer on the right side is greater.	1		20130812120813	1256	1		20130812130836	1348	1											
253	AI-XC	20131002135808	1500	1500	NR			M	723273	5	10219403	Y	53299	I chose 6 because if you added a 6 as a hundredth then the number would be 6.060 and that's bigger than 6.059.	1		20130812120844	1256	1		20130812130826	1348	1											
254	AI-XC	20131002135808	1500	1500	H	N	N	F	723402	5	10219405	Y	53299	I chose this number because 6 is in the number 6.059 it is a 5 in the hundredths place so 6.060 is greater than 6.059.	1		20130812130823	1335	1		20130812130855	1663	1											
255	AI-XC	20131002135808	1500	1500	A	N	N	F	723432	5	10219407	Y	53299	we have to add it to put it in a adding form and then add the numbers.	0		20130812120842	1348	0		20130812130803	1271	0											
256	AI-XC	20131002135808	1500	1500	A	N	Y	F	723554	5	10219409	Y	53299	I think a number that will correctly complete the comparison would be 6.070. The reason why I decide on the number is because 6.059 is less than 6.070.  The digit that will replace the question mark would be seven. So a correct comparison would be: 6.059<6.070	1		20130812120844	1271	1		20130812130809	1663	1											
257	AI-XC	20131002135808	1500	1500	W	N	N	F	723593	5	10219411	Y	53299	the missing number can be any number between 6 and 9 because it has to be greater than the first number.	1		20130812120841	1335	1		20130812130816	1348	1											
258	AI-XC	20131002135808	1500	1500	NR			F	724033	5	10219413	Y	53299	I think that were the question mark is there should be a six because it is greater than 6.059 and 6.060 is greater than 6.059.	1		20130812120836	1348	1		20130812120800	1256	1											
259	AI-XC	20131002135808	1500	1500	H	N	Y	F	724100	5	10219415	Y	53299	6.060 is greater than 6.059	1		20130812120828	1663	1		20130812120834	1335	1											
260	AI-XC	20131002135808	1500	1500	A	N	Y	F	724101	5	10219417	Y	53299	The comparison is wrong because 6.0 is less than 6.059. To make the comparison right, you have to add another number to 6.0 that will make it greater than 6.059.	0		20130812120840	1256	1		20130812120848	1335	0		20130816150803	1063	0							
261	AI-XC	20131002135808	1500	1500	NR	Y	N	M	724296	5	10219419	Y	53299	The comparison is the 6.059 is close to 6.060 so i think 6.0!0 is 6.060 because maybe they round it to the nearst tens.	0		20130812120814	1348	1		20130812120835	1271	0		20130816150834	1063	0							
262	AI-XC	20131002135808	1500	1500	B	N	N	M	724511	5	10219421	Y	53299	the  6.0 bigger becaues them 6.059.Becaues 6.0 is in ones places the 6.059 ones,hunderd places,thounsand places.	0		20130812120828	1335	0		20130812120845	1663	0											
263	AI-XC	20131002135808	1500	1500	W			F	724629	5	10219423	Y	53299	"I think that the answer is 6, I think that this is the answer becuase if you look at the last 2 digits the one  on the right ends in a zero and thats the one than needs to be greater, so I think ""what is bigger than 59 that ends in a zero"", 60 dose 59+1=60. so 6.059<6.060 and then I have my answer."	1		20130812120807	1663	1		20130812120829	1348	1											
264	AI-XC	20131002135808	1500	1500	W			M	724674	5	10219425	Y	53299	6.059 is lower than 6.060 because it is one number higher 6.059 so it makes 6.060 bigger by one digit.	1		20130812120805	1348	1		20130812120822	1256	1											
265	AI-XC	20131002135808	1500	1500	W	N	N	F	724775	5	10219427	Y	53299	6.059 is less than 6.0?0 and I know that I just have to make the mystery number 1 number bigger. The answer is 6.060.	1		20130812120806	1256	1		20130812120820	1663	1											
266	AI-XC	20131002135808	1500	1500	W	N	N	M	724875	5	10219429	Y	53299	6.0?0 is 6.060 because 0.060 is biger then 0.050	1		20130812120817	1271	1		20130812120824	1663	1											
267	AI-XC	20131002135808	1500	1500	NR			M	724914	5	10219431	Y	53299	Because 6.059 is less if you have 6.060	1		20130812120853	1663	1		20130812120857	1348	1											
268	AI-XC	20131002135808	1500	1500	B	N	N	M	724980	5	10219433	Y	53299	6.060 because it is more than 6.059	1		20130812120847	1663	1		20130812120853	1271	1											
269	AI-XC	20131002135808	1500	1500	W	N	N	M	725005	5	10219435	Y	53299	6.059 is less than 6.0?0 because I changed the ? in the second number to a six which made it 6.060.	0		20130812120849	1271	1		20130812120801	1335	0		20130816150810	1063	0							
270	AI-XC	20131002135808	1500	1500	W	N	N	F	725222	5	10219437	Y	53299	The answer for 6.059 < 6.0?0, the ? has to be higher than 59 so it can be 60 or higher.	1		20130812120852	1335	1		20130812120859	1663	1											
271	AI-XC	20131002135808	1500	1500	W	Y	N	M	725499	5	10219439	Y	53299	I picked this number becuase the arrow is pointing at the number with the question mark so it's eating the bigger number.	0		20130812120835	1663	0		20130812120856	1256	0											
272	AI-XC	20131002135808	1500	1500	W	N	N	F	725522	5	10219441	Y	53299	well i used my knowledge on knowing how to convert decimals and see which is bigger and how to change it	0		20130812120833	1271	0		20130812120841	1663	0											
273	AI-XC	20131002135808	1500	1500	W			M	725779	5	10219443	Y	53299	It would have to be 6.060 because 60 is bigger than 59	1		20130812120853	1348	1		20130812120856	1271	1											
274	AI-XC	20131002135808	1500	1500	H	N	Y	F	725780	5	10219445	Y	53299	the number 6.059 is more bigger than 6.00	0		20130812120830	1335	0		20130812120838	1271	0											
275	AI-XC	20131002135808	1500	1500	H	N	Y	M	725887	5	10219447	Y	53299	I picked 1/10 because if you are dividing a fraction by a whole number, you have to multiply the denominator by two because the bigger the denominator the smalller the number	0		20130812120836	1256	0		20130812120842	1271	0											
276	AI-XC	20131002135808	1500	1500	H	N	N	F	725938	5	10219449	Y	53299	I know that this is right because the number in the hundreths place is greater than the other number	0		20130812120828	1663	0		20130812120840	1335	0											
277	AI-XC	20131002135808	1500	1500	W	N	N	M	726012	5	10219451	Y	53299	six is bigger	1		20130812120812	1256	1		20130812120828	1271	1											
278	AI-XC	20131002135808	1500	1500	H	N	Y	M	726245	5	10219453	Y	53299	This is not that hard because you yust need to pick a small number.For it could still be small and the other one is big.	0		20130812120812	1271	0		20130812120824	1256	0											
279	AI-XC	20131002135808	1500	1500	W	N	N	F	726306	5	10219455	Y	53299	i rouned the 59 to the closets ten and thats 60	1		20130812120810	1663	1		20130812120827	1348	1											
280	AI-XC	20131002135808	1500	1500	W	N	N	M	726408	5	10219457	Y	53299	if 6.059 was smaller 6.0?0 would beat it?	0		20130812120811	1348	0		20130812120825	1335	0											
281	AI-XC	20131002135808	1500	1500	W	N		F	726610	5	10219459	Y	53299	I work it out on my papper i davidid and mutiplid.	0		20130812120800	1271	0		20130812120805	1663	0											
282	AI-XC	20131002135808	1500	1500	H	N	N	M	726661	5	10219461	Y	53299	I think that is 6 because 6.060 is more big then 6.059 so that how a got the answer and a now that 6 is more big then 5.	1		20130812120800	1663	1		20130812120808	1271	1											
283	AI-XC	20131002135808	1500	1500	W	N	N	M	726675	5	10219463	Y	53299	well it would be right if the mistry number is 6 and above but if it was smaller than 5 it would not be right.	1		20130812120808	1256	1		20130812120821	1663	1											
284	AI-XC	20131002135808	1500	1500	W	N	N	F	726909	5	10219465	Y	53299	The reason I got this anser is I did 6.059 is less than 6.060 because 60 is grater than 59 that is how I got my ansor.	1		20130812120854	1663	1		20130812120801	1348	1											
285	AI-XC	20131002135808	1500	1500	W	N	N	F	727059	5	10219467	Y	53299	what i got was 6.060 because that is the only number that is bigger than 6.059 that ends with a zero.	1		20130812120846	1663	1		20130812120855	1348	1											
286	AI-XC	20131002135808	1500	1500	H		N	M	727139	5	10219469	Y	53299	you gust have to put 70	0		20130812120841	1663	0		20130812120849	1348	0											
287	AI-XC	20131002135808	1500	1500	W	N	N	F	727189	5	10219471	Y	53299	i got 6.060 because the <said one number was 6.059 and the other was 6.0?0 so i asumed the missing number was 6.	0		20130812120836	1663	0		20130812120844	1348	1		20130816150816	1063	0							
288	AI-XC	20131002135808	1500	1500	H		N	M	727277	5	10219473	Y	53299	my answer is 6.060. This is correct answer because 6.059 +1 = 6.060 and is greater than 6.059	0		20130812120833	1348	0		20130812120853	1256	1		20130816150847	1063	0							
289	AI-XC	20131002135808	1500	1500	W	Y	N	F	727323	5	10219475	Y	53299	6.060 is greater than 6.059.	1		20130812120824	1663	1		20130812120836	1348	1											
290	AI-XC	20131002135808	1500	1500	W	N	N	F	727350	5	10219477	Y	53299	6 would complete the comparison because it would make 6.0?0 higher than 6.059.	1		20130812120820	1663	1		20130812120835	1256	1											
291	AI-XC	20131002135808	1500	1500	W	N	N	F	727482	5	10219479	Y	53299	You might have to make a bigger number like 9 or 8.That would make that the number would be bigger.	1		20130812120821	1348	1		20130812120832	1663	1											
292	AI-XC	20131002135808	1500	1500	W	N	N	M	727483	5	10219481	Y	53299	I think the number on the right is greater because when that thing is pointing it means that number is greater.	0		20130812120806	1663	0		20130812120821	1256	0											
293	AI-XC	20131002135808	1500	1500	NR			M	727541	5	10219483	Y	53299	I chose this answer because 60 is bigger than 59.	1		20130812120801	1348	1		20130812120813	1335	1											
294	AI-XC	20131002135808	1500	1500	B	N	N	F	727629	5	10219485	Y	53299	Because it said 6.059 is smaller than 6.0?0 that mean's it could be anything over 6.059,But it jas to end with a zero	0		20130812120809	1256	1		20130812120820	1335	0		20130816150830	1063	0							
295	AI-XC	20131002135808	1500	1500	W	N	N	F	727639	5	10219487	Y	53299	the answer would be 6 because 60 is a bigger number than 59	1		20130812120835	1256	1		20130812120842	1663	1											
296	AI-XC	20131002135808	1500	1500	H	N	Y	M	727687	5	10219489	Y	53299	the nomber that is from the  6.0 0 is a7 so the number is 6.070	1		20130812120829	1256	1		20130812120859	1663	1											
297	AI-XC	20131002135808	1500	1500	W			M	727800	5	10219491	Y	53299	anthing thing biger then .059 because the other number is larger	1		20130812120837	1663	0		20130812120857	1271	1		20130816150842	1063	1							
298	AI-XC	20131002135808	1500	1500	B	N	N	M	727817	5	10219493	Y	53299	the second anwser was right because seventy is biger than fifty-nine	1		20130812120844	1271	1		20130812120856	1348	0		20130816150820	1063	1							
299	AI-XC	20131002135808	1500	1500	H	N	Y	F	727833	5	10219495	Y	53299	First, i looked at both numbers and I defined what the question mark was.I also put both numbers to see wich number was missing.	0		20130812120856	1271	0		20130812120804	1663	0											
300	AI-XC	20131002135808	1500	1500	W			F	728232	5	10219497	Y	53299	I got my answer by looking at the comparison and I know that 6.060 is bigger then 6.059.That is how I got my answer.	1		20130812120851	1271	1		20130812120857	1663	1											
301	AI-XC	20131002135808	1500	1500	H			F	728321	5	10219499	Y	53299	It would have to be 6.050. It would be that because   The greater number is 6.059 and the other number needs to be smaller than that.  6.059<6.050	0		20130812120851	1663	0		20130812120803	1271	0											
302	AI-XC	20131002135808	1500	1500	NR			F	728369	5	10219501	Y	53299	6.059<6.0?0. The question mark =any number unless if it's abick ove 6.059 and so i decided to pick 9.	1		20130812120843	1271	1		20130812120849	1348	1											
303	AI-XC	20131002135808	1500	1500	A	N	N	F	728463	5	10219503	Y	53299	I chose this answer because 60 is greater than 59.	1		20130812120841	1663	1		20130812120846	1271	1											
304	AI-XC	20131002135808	1500	1500	NR			M	728473	5	10219505	Y	53299	6.0?0 can be biger then 6.059.	0		20130812120828	1663	0		20130812120844	1348	0											
305	AI-XC	20131002135808	1500	1500	NR			M	728547	5	10219507	Y	53299	It will be 6-9 because the problem says that the number is bigger than when the hundreths place number is a mystery so the number can vary between 6-9.	1		20130812120819	1663	1		20130812120832	1348	0		20130816150839	1063	1							
306	AI-XC	20131002135808	1500	1500	A	N	N	M	728712	5	10219509	Y	53299	I picked the digit 6 for my answer becuase 6 is what matches the comparisan.	1		20130812120823	1348	1		20130812120833	1663	1											
307	AI-XC	20131002135808	1500	1500	W	N	N	M	728802	5	10219511	Y	53299	You can figure this question by simply taking away the 6.0 and thinking that whats greater than 59 that has a zero on the end.	0		20130812120854	1335	0		20130812120816	1663	0											
308	AI-XC	20131002135808	1500	1500	W	N	N	M	729000	5	10219513	Y	53299	I looked at the first number and the arrow and knew the first number was supose to be smaller. So I put a bigger number than five because five was the number in the hundreths place and I had to change the number in the hundreths to make the other number bigger than the first one.	1		20130812120810	1663	1		20130812120815	1256	1											
309	AI-XC	20131002135808	1500	1500	W	Y	N	M	729052	5	10219515	Y	53299	6.059<6.0?0 6 times 10 is 60. 60 is biger then 59. So 60 is a times of 6 so it makes sentes that 60 is the answer.	1		20130812120807	1348	1		20130812120836	1271	1											
310	AI-XC	20131002135808	1500	1500	H		Y	F	729071	5	10219517	Y	53299	6.059 is less then 6.090 becues 59 is less then 90	1		20130812120841	1335	1		20130812120851	1663	1											
311	AI-XC	20131002135808	1500	1500	A			M	729143	5	10219519	Y	53299	If the 6.059 is smaller than the other number and the other number ends with 0, so it means that should be 6.060.	1		20130812120838	1348	1		20130812120858	1335	1											
312	AI-XC	20131002135808	1500	1500	H	N	N	M	729292	5	10219521	Y	53299	In this comparison, 6.059 is greater than 6.0?0 because the question mark represents any number that is less than 5.	0		20130812120845	1663	0		20130812120803	1335	0											
313	AI-XC	20131002135808	1500	1500	W	N	N	F	729317	5	10219523	Y	53299	i multiplied 1and 2 and got 2 then i did 5 times 2 and got 10	0		20130812120826	1348	0		20130812120836	1335	0											
314	AI-XC	20131002135808	1500	1500	A	N	N	M	729401	5	10219525	Y	53299	6 because the number would be bigger	1		20130812120824	1663	1		20130812120832	1348	0		20130816150813	1063	1							
315	AI-XC	20131002135808	1500	1500	H	N	Y	M	729828	5	10219527	Y	53299	I saw that it was 6.059 on the first one so i just added one	0		20130812120830	1335	0		20130812120808	1271	0											
316	AI-XC	20131002135808	1500	1500	W	N	N	M	729876	5	10219529	Y	53299	Since 6.059 is smaller than the other number, the question mark has to be bigger than 5.	1		20130812120823	1348	1		20130812120830	1271	1											
317	AI-XC	20131002135808	1500	1500	I			F	730010	5	10219531	Y	53299	i think the number will be 6 because 6.059 is less than 6.060	1		20130812120812	1335	1		20130812120820	1663	1											
318	AI-XC	20131002135808	1500	1500	W			F	730017	5	10219533	Y	53299	The space with no number can be six or higher to be bigger than 59.	1		20130812120806	1348	1		20130812120823	1271	1											
319	AI-XC	20131002135808	1500	1500	W			F	730043	5	10219535	Y	53299	If you take 6.059, and 6.0?0, they both start with the 6.0 and that leaves you with 59, and ?0. So one number that is bigger than 59 and ends with 0 is 60. That is why my answer is that 6.060 is greater than 6.059.	1		20130812120815	1663	1		20130812120834	1256	1											
320	AI-XC	20131002135808	1500	1500	H			M	730068	5	10219537	Y	53299	My answer is that you can put a greater number in hundreths place and it will make the answer true.	0		20130812120855	1663	0		20130812120859	1348	0											
321	AI-XC	20131002135808	1500	1500	P			M	730141	5	10219554	Y	53299	one is biger	0		20130812120847	1348	0		20130812120854	1271	0											
322	AI-XC	20131002135808	1500	1500	NR	N	Y	M	730287	5	10219556	Y	53299	in the questionmark it has to be a 6 because the question is 6.059 is less than 6.0 questionmark 0	1		20130812120853	1335	1		20130812120808	1271	1											
323	AI-XC	20131002135808	1500	1500	B	N	N	F	730416	5	10219558	Y	53299	if you put a number less than 59  that ends with a zero you will get your anwser.	0		20130812120846	1663	0		20130812120855	1348	0											
324	AI-XC	20131002135808	1500	1500	A		Y	M	730499	5	10219560	Y	53299	I believe it is 6.060 because the number has to be higher because it has a less than sign.	1		20130812120852	1271	1		20130812120805	1335	1											
325	AI-XC	20131002135808	1500	1500	W			F	730501	5	10219562	Y	53299	6.060 is bigger than 6.059 because if you look in the hunderths place the 6 is bigger than the 5	1		20130812120832	1348	1		20130812120842	1335	1											
326	AI-XC	20131002135808	1500	1500	W	N	N	M	730564	5	10219564	Y	53299	I chose my answer because 60 is higher than 59	1		20130812120825	1348	1		20130812120829	1663	1											
327	AI-XC	20131002135808	1500	1500	W	N	N	F	730593	5	10219566	Y	53299	The digit 6 will correctly complete the comparison because 6.060 is greater than 6.059.	1		20130812120825	1663	1		20130812120836	1335	1											
328	AI-XC	20131002135808	1500	1500	2	N	N	M	730600	5	10219568	Y	53299	6.25 is has less digits in the negative  places,therefor 6.25 is a bigger number.	0		20130812120827	1335	0		20130812120838	1663	0											
329	AI-XC	20131002135808	1500	1500	W			M	730816	5	10219570	Y	53299	First I saw that 6.059 was smaller than the one that I had to figure out. Then, I know the bigger the decimal the more you have so i put a 6.	1		20130812120831	1271	1		20130812120844	1348	1											
330	AI-XC	20131002135808	1500	1500	W	N	N	F	730917	5	10219572	Y	53299	it can be true because you can make the missing nuber biger theen you question will be true cause you make it a six or a bigger number or if the question you want to be wrong then you can make it lower	1		20130812120819	1663	1		20130812120805	1256	1											
331	AI-XC	20131002135808	1500	1500	NR			F	730937	5	10219574	Y	53299	i picked 7 because 6.070 is greater than 6.059	1		20130812120809	1335	0		20130812120822	1348	1		20130816150822	1063	1							
332	AI-XC	20131002135808	1500	1500	NR			F	731052	5	10219576	Y	53299	IF YOU LOOK AT THE FIRST ONE ON THE LEFT,IT HAS A 59 IN IT. IF YOU PUT A 6 IN THE OTHER ONE ON THE RIGHT, IT MAKES IT 60 BECAUSE OF THE 0 AT THE END, AND 60 IS BIGGER THAN 59.	1		20130812120806	1663	1		20130812120816	1348	1											
333	AI-XC	20131002135808	1500	1500	NR			F	731058	5	10219578	Y	53299	I thote it would be 0 cause maybe you had to add a nuber you thote and it wont be wronge.	0		20130812120807	1271	0		20130812120818	1335	0											
334	AI-XC	20131002135808	1500	1500	W	N	N	F	731071	5	10219579	Y	53299	6.059 is bigger than 6.060	0		20130812120854	1271	0		20130812120803	1348	0											
335	AI-XC	20131002135808	1500	1500	W	N	N	M	731138	5	10219581	Y	53299	Because 6.059 is smaller than 6.060	1		20130812120852	1335	1		20130812120855	1348	1											
336	AI-XC	20131002135808	1500	1500	H	N	N	F	731178	5	10219583	Y	53299	my awnser is 6 because 6 is more than 5. 6.059<6.060	1		20130812120858	1256	1		20130812120806	1348	1											
337	AI-XC	20131002135808	1500	1500	W			F	731214	5	10219585	Y	53299	6.059 < 6.0?0 6.0?0 is bigger	0		20130812120844	1335	0		20130812120852	1348	1		20130816150827	1063	0							
338	AI-XC	20131002135808	1500	1500	H	N	N	F	731338	5	10219586	Y	53299	the answer to the digit was 6.000	0		20130812120839	1256	0		20130812120848	1335	0											
339	AI-XC	20131002135808	1500	1500	H	N	N	F	731384	5	10219588	Y	53299	i underlined the five and put a nine next to the five.	0		20130812120830	1256	0		20130812120844	1348	0											
340	AI-XC	20131002135808	1500	1500	W	N	N	M	731508	5	10219590	Y	53299	6.060 is greater than 6.59 because 60 is greater than 59	1		20130812120823	1348	1		20130812120834	1335	1											
341	AI-XC	20131002135808	1500	1500	H	N	Y	F	731545	5	10219591	Y	53299	Because 80 is bigger than 59	1		20130812120824	1335	1		20130812120834	1348	1											
342	AI-XC	20131002135808	1500	1500	W	N	N	F	731554	5	10219593	Y	53299	there is a sign that shows that 6.059 has to be lower than the second number  6.0?0 so to nmake it bigger i put an eight where the question mark was.	1		20130812120856	1663	1		20130812120821	1256	1											
