"X","AI_Prov_Name","File_Date","File_Count","Group_Count","Ethnicity","IEP","LEP","Gender","Ven_Stud_ID","Grade","Stud_Test_ID","Score_Flag","Item_ID","Item_Response","Final_Score","Data_Point","Read1_Date","Read1_ID","Read1_Score","Read1_Cond","Read2_Date","Read2_ID","Read2_Score","Read2_Cond","Read3_Date","Read3_ID","Read3_Score","Read3_Cond","Read5_Date","Read5_ID","Read5_Score","Read5_Cond","Alert_Code","Alert_ReaderID","prediction"
259,"AI-XC",20131119122054,1000,1000,"W","N","N","F",737278,5,10597282,"Y",53299,"because 6.060 is greater than 6.059 and that was the question.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.801409417376802
260,"AI-XC",20131119122054,1000,1000,"A","","","F",737540,5,10597285,"Y",53299,"6.059 is greater than 6.0?0 becaues the 59 is biger than 0 so that how i got it.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.053275146668108
261,"AI-XC",20131119122054,1000,1000,"W","N","N","F",737831,5,10597292,"Y",53299,"6.059 greater than 6.020 because 59 is bigger than 20.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0362026236906502
262,"AI-XC",20131119122054,1000,1000,"W","N","N","M",738081,5,10597300,"Y",53299,"my answer is 6 because it is higher than 5 and the 5 and 6 are in the same place so they have the same value.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.965918507122492
263,"AI-XC",20131119122054,1000,1000,"W","N","N","F",738327,5,10597337,"Y",53299,"The number has to be 6 or more because it has to be greater than 6.059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.711479302937482
264,"AI-XC",20131119122054,1000,1000,"W","N","N","F",738330,5,10597366,"Y",53299,"if you look at both of them you round on the other one ao it goes up to 6.060 and its rounded also its bigger.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.300239352381363
265,"AI-XC",20131119122054,1000,1000,"W","N","Y","F",738499,5,10597372,"Y",53299,"6.059 is less then 6.0?0.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26857463771867
266,"AI-XC",20131119122054,1000,1000,"2","N","Y","F",739843,5,10597377,"Y",53299,"The number should be bigger than the other one.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
267,"AI-XC",20131119122054,1000,1000,"H","N","Y","F",740122,5,10597404,"Y",53299,"The answer is 6 because ,  6 is greater than 5.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
268,"AI-XC",20131119122054,1000,1000,"H","N","Y","M",740124,5,10597409,"Y",53299,"I rouned th number",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
269,"AI-XC",20131119122054,1000,1000,"NR","","","F",740359,5,10597413,"Y",53299,"becaus if it was 6.040 it would be wrong so that why I put 6.060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13718359286441
270,"AI-XC",20131119122054,1000,1000,"W","N","N","M",740478,5,10597420,"Y",53299,"6.060 is greater because 6.060 is greater than 6.059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.943041772192013
271,"AI-XC",20131119122054,1000,1000,"A","N","Y","F",740536,5,10597451,"Y",53299,"If the number is 6.060, it will be more than 6.059.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.847373042168785
272,"AI-XC",20131119122054,1000,1000,"H","Y","Y","M",740770,5,10597458,"Y",53299,"6.059 ^ 6.060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.531634407499515
273,"AI-XC",20131119122054,1000,1000,"W","","","M",740802,5,10597486,"Y",53299,"First you look at the first 6 then you look at the other 6 and see which one is bigger if they are both the same keep looking at each number and seeing which which one is bigger untell one is bigger than the other one.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.349075554098891
274,"AI-XC",20131119122054,1000,1000,"W","N","N","F",741362,5,10597491,"Y",53299,"I got 6.060, this is how I did it. I know that 6.059 has to less than 6.0?0.So, I just took 6.059 + 1 = 6.060 . It is greate than 6.059. And, that is how I got my anwser .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.773916217581628
275,"AI-XC",20131119122054,1000,1000,"H","Y","Y","F",741569,5,10597497,"Y",53299,"Because 6.060 would be greater than 6.059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.876862212247852
276,"AI-XC",20131119122054,1000,1000,"W","N","N","F",741671,5,10597524,"Y",53299,"The < sign means greater than or less than. So, if the < sign is facing a bigger # it means it is greater than. So, for instance 6.089 > 6.056. Since the < sign is facing the bigger # that means that the 6.089 is bigger.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.370029817820111
277,"AI-XC",20131119122054,1000,1000,"W","N","N","F",741750,5,10597528,"Y",53299,"6.060 is greater than 6.059 because if you look at the hundredths place, 6 hundredths is greater than 5 hundredths.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
278,"AI-XC",20131119122054,1000,1000,"2","N","N","F",741796,5,10597533,"Y",53299,"I think that a any number larger than 5, and smaller than 9 would be the correct answer because in the hundredths place in the first number there is a five, and for the second number to be greater, it will need to have a number larger than five in the hundredths place.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.937804013856057
279,"AI-XC",20131119122054,1000,1000,"A","Y","N","M",741852,5,10597539,"Y",53299,"Seven is the answer because it's bigger than five.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.931690347603522
280,"AI-XC",20131119122054,1000,1000,"W","N","N","F",741952,5,10597564,"Y",53299,"Well, if you look at the comparison the number to the left is 6.059, the comparison also states that the number to the right is 6.0?0 and that, that number is greater than 6.059. Inpling that the ?=6, 7, or 9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.658746864505385
281,"AI-XC",20131119122054,1000,1000,"W","N","N","F",742011,5,10597569,"Y",53299,"I got my answer by looking at the simble inbetween the two nummerals.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
282,"AI-XC",20131119122054,1000,1000,"W","N","N","F",742082,5,10597573,"Y",53299,"I saw that 5 is less than anything from 6 up. So, any number above 5 would work. I chose 6.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.670489301170901
283,"AI-XC",20131119122054,1000,1000,"A","N","N","M",742136,5,10597579,"Y",53299,"6.059 is greater than 6.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
284,"AI-XC",20131119122054,1000,1000,"W","","","F",742905,5,10597613,"Y",53299,"In decimal form the numbers that would be big in regular numbers would be smaller in decimal form. So i chose nine because its the bigest single diget so it would be really small.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.279936968573363
285,"AI-XC",20131119122054,1000,1000,"W","N","N","F",742932,5,10597620,"Y",53299,"My answer is 6 the, in other words question mark equels 6. Because in the equation 6.059 <6.0?0 the 59 thouseths is less than the sixty thousenths.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.544274008626344
286,"AI-XC",20131119122054,1000,1000,"B","Y","N","M",742934,5,10597645,"Y",53299,"It is 6.060 because it is grster than sing.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.467883760106594
287,"AI-XC",20131119122054,1000,1000,"W","N","N","F",743021,5,10597649,"Y",53299,"I think that in the comparison the greater deimal number will be 6.059 because the aligator is pointing at 6.0?0.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.116623098863608
288,"AI-XC",20131119122054,1000,1000,"A","N","Y","M",743147,5,10597654,"Y",53299,"Bcause zero is less than 5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.494305769198572
289,"AI-XC",20131119122054,1000,1000,"H","N","N","F",743290,5,10597675,"Y",53299,"If the arrow is pointing left it must mean that the left number is bigger than the right number.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0439071981838144
290,"AI-XC",20131119122054,1000,1000,"H","Y","Y","M",743441,5,10597701,"Y",53299,"because if the number is hihger than 50 thats what makes it have more",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.726916485757966
291,"AI-XC",20131119122054,1000,1000,"H","N","Y","M",743761,5,10597703,"Y",53299,"My answer is 6 because 6 fits in the blank and it's bigger then 6.059.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.628179914203343
292,"AI-XC",20131119122054,1000,1000,"H","","","M",744192,5,10597707,"Y",53299,"six and fiftynine hundreths is less than six.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.196853866976952
293,"AI-XC",20131119122054,1000,1000,"H","N","N","M",744522,5,10597712,"Y",53299,"because it is 2=n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
294,"AI-XC",20131119122054,1000,1000,"NR","","","M",744597,5,10597718,"Y",53299,"I think this anwser is wrong.Because,the one in thr right has zeros.The other has digit numbers that are bigger than zero.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0338104701460268
295,"AI-XC",20131119122054,1000,1000,"H","","Y","M",744699,5,10597746,"Y",53299,"the answer is 6.060 because 6 is grater than 5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
296,"AI-XC",20131119122054,1000,1000,"H","N","N","M",744859,5,10597750,"Y",53299,"Igot my answer 6 is more 5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.642309799748235
297,"AI-XC",20131119122054,1000,1000,"W","N","N","F",744983,5,10597754,"Y",53299,"No because 0 is not bigger than 5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.858039429240235
298,"AI-XC",20131119122054,1000,1000,"H","N","N","F",745007,5,10597760,"Y",53299,"It is like this because 6.0?0 is less than 6.059.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.165117967702252
299,"AI-XC",20131119122054,1000,1000,"H","N","Y","F",745132,5,10597787,"Y",53299,"I think the comparison for the numbers is by rounding.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
300,"AI-XC",20131119122054,1000,1000,"W","","","F",745167,5,10597792,"Y",53299,"they are rounding it because 6.059 cannot round up.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
301,"AI-XC",20131119122054,1000,1000,"H","Y","N","M",745378,5,10597800,"Y",53299,"6.060 is bigger than 6.059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.932426688838561
302,"AI-XC",20131119122054,1000,1000,"NR","","","F",745439,5,10597826,"Y",53299,"it is 6.060 because 6.006 is graeter than 6.059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
303,"AI-XC",20131119122054,1000,1000,"W","N","N","F",746208,5,10597830,"Y",53299,"6.059 is less than 6.060 because 60 is bigger than 59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
304,"AI-XC",20131119122054,1000,1000,"H","","N","F",747015,5,10597836,"Y",53299,"I thought it was seven because it is bigger than 6.059 and then i put 6.070 but i could have put higher numbers than that as long as they are bigger than 6.059 and that is how i got my answer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.718371107972665
305,"AI-XC",20131119122054,1000,1000,"W","Y","N","M",747116,5,10597862,"Y",53299,"big",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
306,"AI-XC",20131119122054,1000,1000,"H","N","Y","F",747767,5,10597865,"Y",53299,"6.060 is bigger than 6.059 because they bothh have 6. and 0  but 6 is bigger than 5.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
307,"AI-XC",20131119122054,1000,1000,"W","N","N","F",747854,5,10597869,"Y",53299,"its grader then the other number",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
308,"AI-XC",20131119122054,1000,1000,"H","Y","Y","M",747894,5,10597873,"Y",53299,"if 6.020 it will be 6.302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0197622364666831
309,"AI-XC",20131119122054,1000,1000,"H","N","Y","F",747980,5,10597880,"Y",53299,"The aligator is eating the big number.And they both have six before the decimal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.318997354191547
310,"AI-XC",20131119122054,1000,1000,"H","N","N","M",748223,5,10597906,"Y",53299,"the question mark is a 6 so its 6.059<6.060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.611676948029247
311,"AI-XC",20131119122054,1000,1000,"H","N","Y","M",748238,5,10597911,"Y",53299,"becuse 6.059is grater than 6.040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
312,"AI-XC",20131119122054,1000,1000,"NR","","","M",749018,5,10597915,"Y",53299,"I  divided 2 and i got the answer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
313,"AI-XC",20131119122054,1000,1000,"H","N","N","F",749044,5,10597942,"Y",53299,"the question mark is most likely a 6 because 6.060 is larger than 6.059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
314,"AI-XC",20131119122054,1000,1000,"H","N","Y","M",749228,5,10597945,"Y",53299,"6.059   6.020       6.059 is bigger then the other one because it has a 59 on it",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10591160116343
315,"AI-XC",20131119122054,1000,1000,"H","N","N","M",749508,5,10597950,"Y",53299,"6.059 is going to win because the other question has two zeros and 6.059has only one.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
316,"AI-XC",20131119122054,1000,1000,"NR","","","M",749722,5,10597955,"Y",53299,"it whud have to be a biger number",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
317,"AI-XC",20131119122054,1000,1000,"H","N","N","M",750712,5,10597977,"Y",53299,"The ? can mean anything it could be a 6 or a 9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.291159172723896
318,"AI-XC",20131119122054,1000,1000,"A","N","Y","F",750812,5,10598009,"Y",53299,"the decimal 6.059 might be bigger than 6.0?0 beacuse the digit 9 in 6.059 might be bigger than 6.0?0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.165343906730046
319,"AI-XC",20131119122054,1000,1000,"NR","","Y","F",751788,5,10598015,"Y",53299,"6.070 is my answer because that is more than 6.059 and the sign is pointing towards 6.059 so i know its less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.682783599541499
320,"AI-XC",20131119122054,1000,1000,"A","N","N","M",752399,5,10598038,"Y",53299,"I would put a number larger than 5 so I picked 9 so the number would be 6.090.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
321,"AI-XC",20131119122054,1000,1000,"W","","","F",752578,5,10598104,"Y",53299,"You could do numbers like six, seven, eight, nine and so on. The reason why is if you did four or less the sentence would be false. So it would need to be six or higher.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.593352377335875
322,"AI-XC",20131119122054,1000,1000,"W","N","N","M",752968,5,10598107,"Y",53299,"6.059<6.0?0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
323,"AI-XC",20131119122054,1000,1000,"B","N","N","F",753143,5,10598111,"Y",53299,"I don't know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
324,"AI-XC",20131119122054,1000,1000,"H","N","Y","F",754450,5,10598116,"Y",53299,"i believe that the anwser is incorrect because the answer 6.059 has less zeros than 6.0?0  which has more zeros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.117535114590298
325,"AI-XC",20131119122054,1000,1000,"H","Y","Y","F",754800,5,10598144,"Y",53299,"THIS THE COORECT ANSWAER beacuse it is the has the big number",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
326,"AI-XC",20131119122054,1000,1000,"NR","","","F",754902,5,10598148,"Y",53299,"This comparison is correct because 6.059 has to be smaller than 6.0?0 so say you add a 8 into the question mark space it would be correct.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.358991815076938
327,"AI-XC",20131119122054,1000,1000,"NR","","","F",754931,5,10598153,"Y",53299,"I belive that 6.059 is less than 6.0?0 because you could put in a 6 where the question mark is to make it 6.060 which is greater than 6.059 by 0.01.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9103957663936
328,"AI-XC",20131119122054,1000,1000,"NR","","","M",754972,5,10598159,"Y",53299,"I thingk the answer is 8 .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
329,"AI-XC",20131119122054,1000,1000,"NR","","","M",754982,5,10598176,"Y",53299,"Yes I do because I got the answer.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
330,"AI-XC",20131119122054,1000,1000,"NR","","","F",755390,5,10598201,"Y",53299,"6.059 < 6.060 because sixty is greater than 59.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
331,"AI-XC",20131119122054,1000,1000,"NR","","","F",755446,5,10598203,"Y",53299,"It says to write a digit that will make that exprestion true.70 is biger than 59 , so it is the awnser.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.924838990970462
332,"AI-XC",20131119122054,1000,1000,"H","N","N","F",755758,5,10598207,"Y",53299,"It will be 6.060 because it has to be greater than 6.059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.989049465835535
333,"AI-XC",20131119122054,1000,1000,"W","N","N","F",756314,5,10598212,"Y",53299,"I DONT KNOW WHAT YOU MEAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
334,"AI-XC",20131119122054,1000,1000,"W","Y","N","M",756318,5,10598219,"Y",53299,"Well, if 6.059 is smaller than 6.0?0, than the answer would either be 6.060 or 6.070.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
335,"AI-XC",20131119122054,1000,1000,"W","Y","N","M",756601,5,10598249,"Y",53299,"I think that 6.059 is smaller than 6.0?0 because if it is a bigger number than 5 it would be smaller.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.688500708006671
336,"AI-XC",20131119122054,1000,1000,"W","N","N","M",756644,5,10598255,"Y",53299,"The ansewer would be 6 or any thing higher then 6 because the symble indacates that the number to the right would be of greater value so the six would fit into the value spot of hundreths",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.761801755744879
337,"AI-XC",20131119122054,1000,1000,"W","N","N","F",757220,5,10598294,"Y",53299,"I think 6 could be a right answer because if you put a 6 there it wold be a 60 and the other would just be 59.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.546200361350107
338,"AI-XC",20131119122054,1000,1000,"H","N","Y","M",757801,5,10598322,"Y",53299,"it going to be 59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044784923778495
339,"AI-XC",20131119122054,1000,1000,"B","N","N","F",759248,5,10598325,"Y",53299,"The ? equals 5, because in 6.059 the number will be balanced to 6.050 because it has the same number in the same place",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
340,"AI-XC",20131119122054,1000,1000,"W","","","M",759280,5,10598330,"Y",53299,"there n ot the same",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
341,"AI-XC",20131119122054,1000,1000,"W","N","N","M",759286,5,10598334,"Y",53299,"If you would add a 9 it would be greater than.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.218729804733565
342,"AI-XC",20131119122054,1000,1000,"NR","","","F",759382,5,10598340,"Y",53299,"The greater number is 6.070 because it is a greater decimal than 6.059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.852626069077448
343,"AI-XC",20131119122054,1000,1000,"NR","N","N","F",759407,5,10598369,"Y",53299,"I put because it is one more number than 59.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.795786987037561
344,"AI-XC",20131119122054,1000,1000,"I","Y","N","M",759471,5,10598376,"Y",53299,"becaures it is grater then the small number",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
345,"AI-XC",20131119122054,1000,1000,"W","N","N","M",759475,5,10598398,"Y",53299,"if the ? is 6 or higher than that number statement is correct if the ? is 5 or lower than the number statement is not correct",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.496709130912472
346,"AI-XC",20131119122054,1000,1000,"W","N","N","F",759509,5,10598424,"Y",53299,"I know that three is less than five so I picked numbers under five",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.674100002082908
347,"AI-XC",20131119122054,1000,1000,"B","","","M",759516,5,10598429,"Y",53299,"The 9 is biger than the 5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.572056715000867
348,"AI-XC",20131119122054,1000,1000,"W","N","N","M",759635,5,10598434,"Y",53299,"I chose 6 because its bigger than 5.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.982710466384805
349,"AI-XC",20131119122054,1000,1000,"W","","","M",759691,5,10598460,"Y",53299,"idk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
350,"AI-XC",20131119122054,1000,1000,"A","N","N","M",759734,5,10598484,"Y",53299,"I got my ansewer by looking at 6.059 is greater than 6.0?0 and it shows 6.0?0 is greater than 6.059 so I put 9 as the question mark and thats how I got my ansewer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.326951223869355
351,"AI-XC",20131119122054,1000,1000,"B","N","N","M",759779,5,10598488,"Y",53299,"I think 6.060 is greater than 6.059 because 60 is biger than59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
352,"AI-XC",20131119122054,1000,1000,"H","Y","N","F",759780,5,10598493,"Y",53299,"no because one is less then the othre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0333585657365871
353,"AI-XC",20131119122054,1000,1000,"W","","","M",759806,5,10598498,"Y",53299,"add a 5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0187001690920558
354,"AI-XC",20131119122054,1000,1000,"W","N","Y","M",759838,5,10598529,"Y",53299,"6.0?0 is  bigger than 6.059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0355006365164925
355,"AI-XC",20131119122054,1000,1000,"I","","N","F",759863,5,10598534,"Y",53299,"its greater because the missing digit it bigger than the 5 so it can be 6,7,8,or 9.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.819488158033168
